STATUS_CODE, URL
200,https://www.getdistributors.com/distributors/business-services/medical-healthcare-services/emergency-medical-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/web-internet-services/seo-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/web-internet-services/web-development-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/courier-services/domestic-courier-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/courier-services/international-courier-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/courier-services/door-to-door-delivery-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/courier-services/parcel-delivery-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/education-training/coaching-institutes-distributors.html
200,https://www.getdistributors.com/distributors/business-services/education-training/educational-institutions-distributors.html
200,https://www.getdistributors.com/distributors/business-services/education-training/educational-services-distributors.html
200,https://www.getdistributors.com/distributors/business-services/decorators-contractors/wooden-flooring-distributors.html
200,https://www.getdistributors.com/distributors/business-services/general-services/housekeeping-services-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/fertilizers-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/nematicides-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/activated-carbon-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/adhesives-sealants-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/chemical-reagent-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/chemicals-agents-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/chemicals-stocks-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/powder-coating-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/dyestuffs-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/detergent-powder-cakes-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/perfumes-fragrances-distributors.html
404,https://www.getdistributors.com/distributors/chemicals/fine-chemicals/fine-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/fodder-feed-additives-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/flavours-food-additives-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/polymers-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/elementary-substance-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/inorganic-acid-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/inorganic-salt-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/lab-chemicals-supplies-distributors.html
404,https://www.getdistributors.com/distributors/chemicals/organic-chemicals-compounds/ester-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/organic-acid-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/organic-salt-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/paint-allied-products-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/pigments-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/printing-oil-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/resin-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/rubber-rubber-products-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/acid-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/chemical-supplies-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/chemical-additives-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/corrosion-protection-materials-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/dyes-intermediates-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/natural-dyes-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/glue-gelatin-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/gum-gum-products-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/industrial-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/paper-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/pvc-resins-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/chemical-processing-plants-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/silica-gel-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/silicon-products-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/solvents-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/sulphur-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/textile-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/wax-wax-products-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/x-ray-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/synthetic-rubber-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/ultramarine-blue-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/industrial-gases-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/rubber-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/natural-rubber-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/soil-conditioners-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/fluorescent-brightening-agent-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/herbicides-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/insecticides-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/pesticides-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/dyes-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/detergent-raw-material-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/fungicides-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/plant-growth-regulator-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/bactericides-distributors.html
200,https://www.getdistributors.com/distributors/construction-real-estate/construction-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/masterbatches-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/texture-paint-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/water-treatment-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/polyurethane-products-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/aerosols-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/emulsifiers-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/pvc-compounds-distributors.html
200,https://www.getdistributors.com/distributors/chemicals/cleaning-chemicals-distributors.html
502,https://www.getdistributors.com/distributors/chemicals/waterproofing-chemicals-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-stationery-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/hardware-components-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/i-o-card-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/ic-card-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/computer-networking-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/network-engineering-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/laptops-notebooks-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/pda-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/server-workstation-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/software-distributors.html
200,https://www.getdistributors.com/distributors/computer-hardware-software/ups-power-supply-distributors.html
